what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311658633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311659950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311661120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378311671608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311672842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311698732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378311728135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378311732736
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311747613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311748192
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378311754556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378311756303
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311757735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378311757906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378311757918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378311767338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378311776798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378313149339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378313158793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378313160737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378313622692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378313624114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314446090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314448348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314449150
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378314450130
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314450380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314450538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314459852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314467623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314468731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314469930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314475707
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314477065
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314478937
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314480521
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378314484976
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314493187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378314494193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314506093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314506890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314508157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314509329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314511961
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314512885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314526434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314550796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314552568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314556479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314557371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314559387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314586332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314594608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314601069
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314604795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314607101
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314611476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314625792
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314627532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378314630811
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314632166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378314634015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378314635609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314648343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314650867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378314663147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314663685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314667066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378314682094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314682732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314691130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378314693120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378314696212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314706534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314720059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314722741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378314725312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314729438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314729575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378314733575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314734352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314736429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314761660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314762854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314810990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314812451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378314813417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378314814334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315150093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378315158245
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315158498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315158652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315161734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315174337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315184043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315191530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315192968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315195203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315213426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315217795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315228910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315230539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315239845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315240045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315256967
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315258755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315268413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315269371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378315282708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315284992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315290113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315293401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315294548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315298510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315300638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315335012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315366341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315369537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315377797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315383518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315400990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315405642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315421279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315422501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315434025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315435414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315445957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315471387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315477293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315479113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1378315482364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315490287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315506742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315509652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315522189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315530834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315549037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315551330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315553672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315560519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315565834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315580583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315588602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315593305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315595718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315599559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315712540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315754327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315755277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378315759397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315760275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315762327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315774619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315780195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315781088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315782633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315786165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315787341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315842559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315848646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378315849596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378315855128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315856677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315861061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315962792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315968941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315970879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315971533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315975523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315975757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378315984500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378315984595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378315995839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316026906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316041004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378316050374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378316069233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316071657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316093526
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378316093714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378316094723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378316095389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378316096014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378316098365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378316165121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316171979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316172119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1378316178928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378316185011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1378316196074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378316199677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378316201898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316202612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316213198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316267138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316268918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316270492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316739571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378316743578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318497069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318499237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318501377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318501685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318504890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318508904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318510240
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1378318514601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378318518807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378318527111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378318545252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322209677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322319251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322320085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322321421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322579649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322588496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322630910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322631643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322692874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322693244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322705601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322706427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322820207
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378322825517
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378322825803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378322830349
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1378322841834
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1378322843444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378322845265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322850152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322851873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322852363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322853202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322853396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322854237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322855530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322913106
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378322915204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322918023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322922370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378322969643
